,id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries,clean_tweet,word_length,sentiment,sentiment_polar
52,1266038363993149440,Thu May 28 16:07:22 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @AgusFatony_TCM: @GugusPancakarya @Kemensos Presiden @jokowi katakan agar menjangkau 1,9 juta kepala keluarga (KK). Dimana untuk DKI Jak…",presiden katakan menjangkau juta kepala keluarga kakak dki jak,in,0,4,SMART_JABAR,,,"AgusFatony_TCM, GugusPancakarya, Kemensos, jokowi","Jawa Barat, Indonesia",,tcm presiden katakan menjangkau juta kepala keluarga kk dki jak,10,1,5
53,1266038350814707714,Thu May 28 16:07:19 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ridwankamil: Minggu ini 60% Kota/Kab Jabar sudah di zona Biru (level 2) dan 40 % di zona kuning (level 3]. Sudah tdk ada lagi yg di zon…,kota kabupaten jabar zona biru level zona kuning level tidak zon,in,0,342,retamma_putra21,,,ridwankamil,bebas berargumen,,kota kab jabar zona biru level zona kuning level tidak zon,11,-1,-4
54,1266038347933212672,Thu May 28 16:07:18 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sillysampi: Berita media asing tentang cara Indonesia menangani Covid19 kebanyakan isinya ya seperti ini. 

Kalau pemerintah tidak beru…",berita media asing indonesia menangani covid kebanyakan isinya pemerintah tidak beru,in,0,60,Reyshoryuken,,,sillysampi,Jakarta Capital Region,,berita media asing indonesia menangani kebanyakan isinya pemerintah tidak beru,11,1,3
55,1266038335165759493,Thu May 28 16:07:15 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TaraWinat4: Mahasiswa Geram dengan Mendagri Tito yang Anggap Acara Makan-makan IPDN Tidak Langgar PSBB

*******
Ternyata aturan cuma di…",mahasiswa geram mendagri tito anggap makan makan ipdn tidak langgar psbb aturan,in,0,18,AfaabHamdi,,,TaraWinat4,,,mahasiswa geram mendagri tito anggap makan makan ipdn tidak langgar psbb aturan,12,1,6
56,1266038319122530304,Thu May 28 16:07:11 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @geloraco: Tak Mampu Beli Susu saat Corona, Seorang Ayah Serahkan 2 Anaknya ke Petugas PSBB

https://t.co/V3XhVZ315H",tidak beli susu corona ayah serahkan anaknya petugas psbb,in,0,234,aliandobogor77,False,,geloraco,,,tak beli susu corona ayah serahkan anaknya petugas psbb,9,-1,-10
57,1266038296515235840,Thu May 28 16:07:06 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,902,ciaorimaa,False,,Praz_Teguh,"Jakarta Pusat, DKI Jakarta",,teguh hukuman langgar psbb,4,1,3
58,1266038282019672065,Thu May 28 16:07:02 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @detikcom: Menjelang era new normal pada 1 Juni 2020 di Jawa Barat (Jabar), terbit Surat Keputusan Gubernur Jabar Ridwan Kamil yang memp…",menjelang era new normal jawa barat jabar terbit surat keputusan gubernur jabar ridwan kamil memp,in,0,58,ihkiting,,,detikcom,  ,,menjelang era new normal jawa barat jabar terbit surat keputusan gubernur jabar ridwan kamil memp,15,1,11
59,1266038274792910848,Thu May 28 16:07:01 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ridwankamil: Minggu ini 60% Kota/Kab Jabar sudah di zona Biru (level 2) dan 40 % di zona kuning (level 3]. Sudah tdk ada lagi yg di zon…,kota kabupaten jabar zona biru level zona kuning level tidak zon,in,0,342,jestiy,,,ridwankamil,"West Java, Indonesia",,kota kab jabar zona biru level zona kuning level tidak zon,11,-1,-4
60,1266038243046248449,Thu May 28 16:06:53 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,902,kochengair,False,,Praz_Teguh,"Batam, kepulauan riau ",,teguh hukuman langgar psbb,4,1,3
61,1266038235966267392,Thu May 28 16:06:51 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @lurino: PSBB itu seharusnya bukan diperpanjang, tapi diperkeras. Sebab buat apa panjang, kalo nggak keras... syukur2 lincah dan tahan l…",psbb bukan diperpanjang diperkeras panjang tidak keras syukur lincah tahan l,in,0,2,RomziAr__,,,lurino,"Malang, Jawa Timur",,psbb bukan diperpanjang diperkeras panjang kalo tidak keras lincah tahan l,11,1,10
62,1266038227430850560,Thu May 28 16:06:49 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Bandungfess: Euy diperpanjang ceunah psbb na https://t.co/prJeyzBW4i,euy diperpanjang ceunah psbb na,in,2,0,yaelahdaaa,False,,Bandungfess,+62,,euy diperpanjang ceunah psbb na,5,1,2
63,1266038216307601408,Thu May 28 16:06:47 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ridwankamil: Minggu ini 60% Kota/Kab Jabar sudah di zona Biru (level 2) dan 40 % di zona kuning (level 3]. Sudah tdk ada lagi yg di zon…,kota kabupaten jabar zona biru level zona kuning level tidak zon,in,0,342,prilykarina,,,ridwankamil,,,kota kab jabar zona biru level zona kuning level tidak zon,11,-1,-4
64,1266038209626042369,Thu May 28 16:06:45 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @detikcom: Menjelang era new normal pada 1 Juni 2020 di Jawa Barat (Jabar), terbit Surat Keputusan Gubernur Jabar Ridwan Kamil yang memp…",menjelang era new normal jawa barat jabar terbit surat keputusan gubernur jabar ridwan kamil memp,in,0,58,RZYGA,,,detikcom,"Jakarta Capital Region, Indonesia",,menjelang era new normal jawa barat jabar terbit surat keputusan gubernur jabar ridwan kamil memp,15,1,11
65,1266038195076034567,Thu May 28 16:06:42 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @andibachtiar: Pembenaran sih slalu ada, sama kayak alesan org nyolong motor krn kluarganya perlu makan. Pelanggar psbb jg ngotot mudik…",pembenaran sih slalu kayak alesan nyolong motor kluarganya perlu makan pelanggar psbb ngotot mudik,in,0,0,DSagha,,,andibachtiar,"Bekasi, Jawa Barat",,pembenaran sih slalu kayak alesan org nyolong motor krn kluarganya perlu makan pelanggar psbb jg ngotot mudik,14,-1,-9
66,1266038191875698689,Thu May 28 16:06:41 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @IdealisSang: APAKAH ANDA SETUJU PSBB DI HAPUSKAN ??

silahkan jawab YA atau TIDAK.

JAJAK PENDAPAT INI UNTUK MENGETAHUI PENDAPAT MASYAR…",setuju psbb hapuskan silahkan jawab tidak jajak pendapat pendapat masyar,in,0,1,NurbahrunH,,,IdealisSang,"Toko ijah , RT.03/02 . NO : 7",,setuju psbb hapuskan silahkan jawab tidak jajak pendapat pendapat masyar,10,1,8
67,1266038146212352001,Thu May 28 16:06:30 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @geloraco: Mahasiswa Geram dengan Mendagri Tito yang Anggap Acara Makan-makan IPDN Tidak Langgar PSBB
https://t.co/52XiOlojMQ",mahasiswa geram mendagri tito anggap makan makan ipdn tidak langgar psbb,in,0,68,Sagemuly,False,,geloraco,,,mahasiswa geram mendagri tito anggap makan makan ipdn tidak langgar psbb,11,1,2
68,1266038136729026560,Thu May 28 16:06:28 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,26,Mhizqil1,False,,Praz_Teguh,"Yogyakarta, Indonesia",,teguh hukuman langgar psbb,4,1,3
69,1266038127979720704,Thu May 28 16:06:26 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MMargani5: ""Ada apa dgn Pak mendagri yang mengatakan acara halal bihalal melibatkan ribuan orang tidak melanggar PSBB,padahal hal terse…",mendagri halal bihalal melibatkan ribuan tidak melanggar psbb terse,in,0,2,AlFatih24678932,,,MMargani5,"Jakarta, Indonesia",,dgn mendagri halal bihalal melibatkan ribuan tidak melanggar psbb terse,9,1,5
70,1266038101912117251,Thu May 28 16:06:20 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Tali_Oedeng Yg msh parah sby .. PSBB nya nambah lagi smp Juni,parah sby psbb nya nambah smp,in,1,0,P3t214n4S,,,Tali_Oedeng,Indonesia,,oedeng msh parah sby psbb nya nambah smp,7,-1,-5
71,1266038092781125632,Thu May 28 16:06:17 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@cumazaki Bukan agak longgar lagi... Longgar banget mas, makanya psbb surabaya raya kan sudah dinilai gagal itu meskipun 2x.. Trs mau psbb lagi ke 3, kalau ttp sama aja ya percuma",bukan agak longgar longgar banget mas psbb surabaya raya kan dinilai gagal meskipun x psbb ttp,in,0,26,gid_osteo,,,cumazaki,"Kota Surabaya, Jawa Timur",,bukan agak longgar longgar banget mas psbb surabaya raya kan dinilai gagal meskipun trs psbb ttp aja,16,1,6
72,1266038073478922240,Thu May 28 16:06:13 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Btw Garut zona biru di Jabar dan sudah mencabut PSBB.,ngomong-ngomong garut zona biru jabar mencabut psbb,in,0,0,FadlanR_,,,,Indonesia,,btw garut zona biru jabar mencabut psbb,7,-1,-5
73,1266038053962838016,Thu May 28 16:06:08 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Bandungfess @urfuturegenie Mending lockdown 2 minggu, percuma PSBB kalo org-orgnya masih berani keluyuran. Lockdown 2 minggu TNI-Polri jaga di setiap jalan, Perketat.",lebih baik lockdown psbb orgnya berani keluyuran lockdown tni polri jaga jalan perketat,in,0,0,DimasDesvianto,,,"Bandungfess, urfuturegenie",,,mending lockdown psbb kalo org orgnya berani keluyuran lockdown tni polri jaga jalan perketat,13,1,3
74,1266038047600074752,Thu May 28 16:06:07 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Suka aneh sama aparat yang membubarkan  masyarakat saat psbb gini,satu sisi memang masyarakat salah ,tapi sisi lain aparat pun masih ada yang melanggar aturan tersebut,apakah jika memakai pakaian aparat kita akan kebal virus?",suka aneh aparat membubarkan masyarakat psbb gini sisi memang masyarakat salah sisi aparat melanggar aturan memakai pakaian aparat kebal virus,in,0,0,Satsyah_putra,,,,Suparmin 1A,,suka aneh aparat membubarkan masyarakat psbb gini sisi memang masyarakat salah sisi aparat melanggar aturan memakai pakaian aparat kebal virus,20,-1,-3
75,1266038043976204290,Thu May 28 16:06:06 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Reiza_Patters: Anies: PSBB Belum Berakhir, Yang Katakan Mal Buka 5 Juni Itu Imajinasi! https://t.co/Dz6gY8Bj6k",anies psbb berakhir katakan mal buka imajinasi,in,0,940,HSitibung,False,,Reiza_Patters,"Bandung, West Java, Indonesia",,patters anies psbb berakhir katakan mal buka imajinasi,8,1,2
76,1266038041161854977,Thu May 28 16:06:05 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ustadtengkuzul: Barang barang di Mall pada berjamur. Baru beberapa bulan PSBB dan rakyat awam menahan diri tidak ke Mall.
Bayangkan jik…",barang barang mall berjamur psbb rakyat awam menahan tidak mall bayangkan jik,in,0,0,wellylie99,,,ustadtengkuzul,,,barang barang mall berjamur psbb rakyat awam menahan tidak mall bayangkan jik,12,-1,-3
77,1266038037751848962,Thu May 28 16:06:04 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,902,akhlaklesslur,True,,Praz_Teguh,,,teguh hukuman langgar psbb,4,1,3
78,1266038001177489408,Thu May 28 16:05:55 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kwowkwow kemaren new normal, sekarang psbb lagi hadeh hadeh https://t.co/nsIlvKVaIN",kwowkwow new normal psbb hadeh hadeh,in,0,1,Labieeb,False,,,"Nippon, soon~","[[106.974561, -6.301652], [107.048951, -6.301652], [107.048951, -6.20717], [106.974561, -6.20717]]",kwowkwow kemaren new normal psbb hadeh hadeh,6,-1,-7
79,1266037969753784326,Thu May 28 16:05:48 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gaboleh masi psbb ;( https://t.co/etcHczkDQO,gaboleh masi psbb,in,0,0,waterrmark,False,,,,,gaboleh masi psbb,3,-1,-4
80,1266037952188239874,Thu May 28 16:05:44 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,58,Reygancaristo,False,,Praz_Teguh,Indonesia,,teguh hukuman langgar psbb,4,1,3
81,1266037925591973890,Thu May 28 16:05:37 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""Ada apa dgn Pak mendagri yang mengatakan acara halal bihalal melibatkan ribuan orang tidak melanggar PSBB,padahal hal tersebut telah diatur dalam Peraturan Gubernur Jawa Barat nomor 36 tahun 2020 dan maklumat Kapolri,""kata Senanatha dalam pesan singkatnya https://t.co/LQdoM6CdZl",mendagri halal bihalal melibatkan ribuan tidak melanggar psbb diatur dalam peraturan gubernur jawa barat nomor maklumat kapolri senanatha dalam pesan singkatnya,in,0,26,MMargani5,False,,,,,dgn mendagri halal bihalal melibatkan ribuan tidak melanggar psbb diatur dalam peraturan gubernur jawa barat nomor maklumat kapolri senanatha dalam pesan singkatnya,21,1,20
82,1266037921447960576,Thu May 28 16:05:36 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Balik malang tgl 31 apa 1? Psbb malang jadinya selesai kapan sih?,malang tanggal psbb malang selesai sih,in,0,58,dindaas12,,,,,,malang tgl psbb malang selesai sih,6,-1,-12
83,1266037914237939713,Thu May 28 16:05:35 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @ridwankamil: Minggu ini 60% Kota/Kab Jabar sudah di zona Biru (level 2) dan 40 % di zona kuning (level 3]. Sudah tdk ada lagi yg di zon…,kota kabupaten jabar zona biru level zona kuning level tidak zon,in,0,342,ana_aulia13,,,ridwankamil,Jawa Barat,,kota kab jabar zona biru level zona kuning level tidak zon,11,-1,-4
84,1266037901881569280,Thu May 28 16:05:32 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PSBB diperpanjang, w setangah seneng setengah kagak 🙄",psbb diperpanjang w setangah seneng tidak,in,0,0,_akudinda,,,,nomad,,psbb diperpanjang w setangah seneng kagak,6,1,7
85,1266037874673086467,Thu May 28 16:05:25 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,902,m1harludba,False,,Praz_Teguh,,,teguh hukuman langgar psbb,4,1,3
86,1266037867693789184,Thu May 28 16:05:24 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,902,akidwithanxiety,False,,Praz_Teguh,"Seoul, Republic of Korea",,teguh hukuman langgar psbb,4,1,3
87,1266037857954590720,Thu May 28 16:05:21 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,902,GandiSuherman,False,,Praz_Teguh,,,teguh hukuman langgar psbb,4,1,3
88,1266037847649288194,Thu May 28 16:05:19 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Asknonym Jan ngadi2 sia teh coronaa atuuhh😭psbb woilaahh lieur aing teh:( btw bajuna cakep kok laahhh.....,jan ngadi sia kakak perempuan coronaa atuuhhpsbb woilaahh lieur kakak perempuan ngomong-ngomong bajuna cakep laahhh,in,0,0,anandanovia07,,,Asknonym,makassar sulawesi selatan,,jan sia teh coronaa atuuhh psbb woilaahh lieur aing teh btw bajuna cakep laahhh,16,-1,-3
89,1266037841705857025,Thu May 28 16:05:17 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @berlianidris: Gugus tugas #COVID19 menyatakan Surabaya bisa jadi Wuhan, sementara beredar materi presentasi Dinas Pendidikan Provinsi J…",gugus tugas surabaya wuhan beredar materi presentasi dinas pendidikan provinsi j,in,0,562,wuasyu,,COVID19,berlianidris,,,gugus tugas surabaya wuhan beredar materi presentasi dinas pendidikan provinsi j,12,-1,-3
90,1266037789172264961,Thu May 28 16:05:05 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @lurino: PSBB itu seharusnya bukan diperpanjang, tapi diperkeras. Sebab buat apa panjang, kalo nggak keras... syukur2 lincah dan tahan l…",psbb bukan diperpanjang diperkeras panjang tidak keras syukur lincah tahan l,in,0,3502,reza_rismayanti,,,lurino,"Tulungagung, Jawa Timur",,psbb bukan diperpanjang diperkeras panjang kalo tidak keras lincah tahan l,11,1,10
91,1266037780334796800,Thu May 28 16:05:03 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @CNNIndonesia: Sumatera Barat Kembali Perpanjang PSBB Sampai 7 Juni https://t.co/dMNjJkN0wp,sumatera barat perpanjang psbb,in,0,8,ilhamprmn,False,,CNNIndonesia,,,sumatera barat perpanjang psbb,4,1,2
92,1266037771023421441,Thu May 28 16:05:01 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@makananpasar Psbb hanya ilusi,psbb ilusi,in,0,0,willyfebrian,,,makananpasar,𝑚𝑒𝑚𝑜𝑟𝑦 𝑝𝑎𝑙𝑎𝑐𝑒,,psbb ilusi,2,1,3
93,1266037764727791616,Thu May 28 16:04:59 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Klo psbb diperpanjang terus cicilan gue diliburin juga bayarnya gapapa dah,psbb diperpanjang cicilan diliburin bayarnya gapapa deh,in,0,0,Diasabilah,,,,,,klo psbb diperpanjang cicilan gue diliburin bayarnya gapapa dah,7,1,3
94,1266037757153083392,Thu May 28 16:04:57 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@FOOD_FESS Ya Allah lindungilah hamba dr sekte2 sesat yg muncul ggra psbb ini 😭😭,allah lindungilah hamba dr sekte sesat muncul ggra psbb,in,0,0,kecjedot,,,FOOD_FESS,winnercity,,fess allah lindungilah hamba dr sesat muncul ggra psbb,10,1,6
95,1266037753050877952,Thu May 28 16:04:56 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Praz_Teguh: HUKUMAN UNTUK YANG LANGGAR PSBB https://t.co/5MCPXaDKro,hukuman langgar psbb,in,0,902,angelicashanty,False,,Praz_Teguh,(‾▽‾) (•̅_•̅ʃƪ),,teguh hukuman langgar psbb,4,1,3
